,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1225,The Way I Am,Charlie Puth,0.755,0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,186080,4
1226,W.D.Y.W.F.M?,The Neighbourhood,0.557,0.845,8,-2.926,0,0.0346,0.0303,0.00851,0.354,0.508,123.997,259413,4
1227,Weak,AJR,0.672,0.642,5,-4.552,1,0.0461,0.127,0.0,0.137,0.656,123.984,202194,4
1228,We Are Done,Pola Rise,0.899,0.417,5,-7.599,1,0.124,0.0805,0.0,0.0747,0.585,120.077,144457,4
1229,We Are Never Ever Getting Back Together,Taylor Swift,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,193147,4
1230,We Are Young (feat. Janelle Monáe),fun.,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627,4
1231,We Can't Stop,Miley Cyrus,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,4
1232,We Don't Believe What's on TV,Twenty One Pilots,0.547,0.936,9,-4.023,1,0.102,0.23,3.04e-06,0.172,0.642,120.003,177200,4
1233,We Don't Care,Sigala,0.682,0.841,10,-3.465,0,0.139,0.0308,0.0,0.0534,0.717,90.15,207667,4
1234,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,4
1235,Weekend,LIZOT,0.684,0.916,8,-5.519,1,0.167,0.0612,0.000341,0.172,0.265,123.937,132775,4
1236,The Weekend (feat. Eva Shaw),Showtek,0.594,0.763,0,-12.204,0,0.0346,0.0791,0.0796,0.0914,0.582,124.978,163680,4
1237,Weekend Vibe,Jubël,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026,166909,4
1238,We Found Love,Rihanna,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,215227,4
1239,We Got Love (feat. Ella Henderson),Sigala,0.722,0.811,9,-3.352,0,0.0925,0.0198,2.47e-05,0.131,0.658,124.904,213041,4
1240,We Got Love - Joel Corry Remix,Sigala,0.674,0.91,0,-4.524,1,0.0381,0.103,0.0108,0.218,0.672,123.994,159677,4
1241,We'll Be Coming Back (feat. Example),Calvin Harris,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945,234360,4
1242,We R Who We R,Kesha,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760,4
1243,West Coast,Imagine Dragons,0.672,0.715,0,-6.18,1,0.0268,0.581,2.08e-06,0.101,0.677,104.989,217173,4
1244,We Wanna - Radio Edit,Alexandra Stan & Inna,0.757,0.696,0,-6.366,0,0.0429,0.136,0.0,0.0729,0.773,110.015,232510,4
1245,What About Us - Cash Cash Remix,P!nk,0.595,0.797,8,-2.565,1,0.0466,0.0509,4.92e-06,0.104,0.221,122.801,233902,4
1246,What A Man Gotta Do,Jonas Brothers,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645,4
1247,What Are You Waiting For?,Nickelback,0.49,0.907,3,-4.129,1,0.0693,0.045,0.0,0.293,0.418,152.023,218907,4
1248,What Do You Mean?,Justin Bieber,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4
1249,Whatever It Takes,Imagine Dragons,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,4
1250,What I Like About You (feat. Theresa Rex),Jonas Blue,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,220396,4
1251,What Is Love 2016,Lost Frequencies,0.788,0.563,1,-7.093,0,0.0447,0.122,0.000196,0.0946,0.349,124.995,188147,4
1252,What Lovers Do (feat. SZA),Maroon 5,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,199849,4
1253,What Makes You Beautiful,One Direction,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,4
1254,What's Love Got to Do with It,Kygo,0.75,0.664,8,-5.908,0,0.154,0.275,0.0,0.0632,0.617,105.023,208156,4
1255,What You Waiting For,Sigala,0.68,0.88,6,-3.521,1,0.0401,0.0163,0.000159,0.108,0.224,125.021,251173,4
1256,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,163636,4
1257,When I'm Over You,LP,0.516,0.756,6,-4.893,1,0.0333,0.141,0.00202,0.285,0.304,92.018,266587,4
1258,When We Stand Together,Nickelback,0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,190787,4
1259,Where Are Ü Now (with Justin Bieber),Jack Ü,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,4
1260,Where Have You Been,Rihanna,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,242680,4
1261,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,194840,4
1262,Wherever I Go,OneRepublic,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961,169773,4
1263,Whip My Hair,WILLOW,0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961,195440,4
1264,Whistle,Flo Rida,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4
1265,Who Do You Love,The Chainsmokers,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024,226747,4
1266,Who's Laughing Now,Ava Max,0.648,0.641,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,180348,4
1267,Who We Are,My Buddy Mike,0.703,0.833,9,-5.675,1,0.0314,0.0987,0.0,0.164,0.408,118.012,228454,4
1268,Wicked Wonderland,Tungevaag,0.662,0.783,6,-7.176,0,0.0991,0.00356,0.00584,0.506,0.737,127.985,217271,4
1269,Wiggle (feat. Snoop Dogg),Jason Derulo,0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,193296,4
1270,Wild,Jonas Blue,0.73,0.8,8,-3.956,1,0.0847,0.0859,0.0,0.112,0.642,104.857,212640,4
1271,Wild Child,Elen Levon,0.722,0.556,5,-7.209,1,0.0631,0.265,0.0,0.123,0.436,127.982,184129,4
1272,Wildest Dreams,Taylor Swift,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4
1273,Wild & Free,Lena,0.619,0.658,7,-5.217,1,0.0287,0.248,5e-06,0.298,0.37,90.0,195120,4
1274,Wild Ones (feat. Sia),Flo Rida,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,4
1275,Wild Things,Alessia Cara,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,188493,4
1276,Wish You Well,Sigala,0.669,0.895,5,-3.787,0,0.0575,0.128,0.0,0.297,0.576,124.975,205653,4
1277,Wish You Were Mine - Radio Edit,Philip George,0.654,0.832,7,-4.164,0,0.0293,0.0126,0.0901,0.102,0.407,123.002,177561,4
1278,Without Me,Halsey,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
1279,Without You (feat. Lukas Meijer),Gromee,0.55,0.737,10,-5.904,1,0.052,0.106,0.0,0.135,0.464,122.966,198147,4
1280,Without You (feat. Usher),David Guetta,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133,4
1281,With You (feat. Wrabel),Kygo,0.618,0.805,0,-4.731,1,0.0463,0.424,0.00796,0.332,0.335,101.022,210573,4
1282,Wizard - Radio Edit,Martin Garrix,0.565,0.916,7,-4.715,0,0.052,0.00439,0.488,0.616,0.0795,127.844,202412,4
1283,Wolves,Selena Gomez,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,197993,4
1284,Wonder,Shawn Mendes,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,172693,4
1285,Wonderland,Roxen,0.701,0.746,4,-3.191,0,0.074,0.275,0.0,0.101,0.437,95.979,170000,4
1286,Wonderland,C-BooL,0.727,0.69,5,-5.241,0,0.0509,0.00442,0.0,0.347,0.535,122.011,197509,4
1287,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
1288,Working For It,ZHU,0.776,0.715,5,-6.587,0,0.0505,0.0971,0.0131,0.247,0.502,99.951,231813,4
1289,Worship You,Vampire Weekend,0.474,0.919,11,-5.966,1,0.0779,0.00119,1.82e-06,0.314,0.303,149.055,201240,4
1290,WORTH IT (feat. ASDIS),Gromee,0.613,0.854,10,-2.729,0,0.0401,0.00227,0.0,0.348,0.662,120.004,183000,4
1291,Would I Lie to You - Radio Edit,David Guetta,0.671,0.826,7,-5.766,0,0.309,0.00718,0.0,0.631,0.774,123.986,197648,4
1292,"Wow, I'm Not Crazy",AJR,0.284,0.609,3,-6.033,1,0.123,0.0438,0.0,0.177,0.521,85.386,196763,4
1293,Wrecking Ball,Miley Cyrus,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,221360,4
1294,X (with KAROL G),Jonas Brothers,0.715,0.827,4,-5.09,0,0.0617,0.0485,3.61e-05,0.321,0.75,117.977,185277,4
1295,Yeah 3x,Chris Brown,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,241667,4
1296,You Are,Armin van Buuren,0.754,0.86,1,-3.991,0,0.289,0.0992,0.00232,0.134,0.409,127.953,177250,4
1297,You Can't Stop the Beat (feat. Jamie Scott),Wally Lopez,0.663,0.826,9,-4.028,1,0.0367,1.12e-05,1.07e-05,0.0728,0.776,129.998,205907,4
1298,You Don't Know Me,Sigala,0.691,0.803,7,-5.327,1,0.136,0.0904,1.65e-05,0.0799,0.428,104.161,196427,4
1299,You Don't Know Me (feat. RAYE),Jax Jones,0.879,0.665,11,-6.082,0,0.145,0.164,0.0,0.319,0.672,123.977,212573,4
1300,You Don't Own Me (feat. G-Eazy),SAYGRACE,0.336,0.664,7,-5.68,1,0.102,0.166,1.31e-06,0.0575,0.294,186.394,199315,3
1301,You Gotta Not,Little Mix,0.605,0.808,1,-4.548,1,0.0394,0.00776,2.07e-05,0.0421,0.391,90.015,191027,4
1302,You Make Me,Avicii,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0108,0.152,0.496,124.989,233347,4
1303,You Need To Calm Down,Taylor Swift,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
1304,Young Again,Hardwell,0.572,0.786,7,-4.497,1,0.0334,0.0271,0.0,0.713,0.224,129.002,219535,4
1305,Youngblood,5 Seconds of Summer,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
1306,Young Dumb & Broke,Khalid,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4
1307,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,207333,4
1308,You're the Best Thing About Me,Kygo,0.776,0.647,2,-6.31,1,0.0824,0.00552,0.0,0.0783,0.661,117.023,257867,4
1309,Your Song,Rita Ora,0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,180757,4
1310,You should be sad,Halsey,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4
1311,You Want Me (feat. Sadie Ama),Tom Zanetti,0.893,0.582,1,-7.529,1,0.0431,0.157,0.00558,0.102,0.459,126.044,188347,4
1312,Za Krokiem Krok,Cleo,0.579,0.792,8,-3.193,1,0.221,0.088,0.0,0.192,0.77,208.092,215192,4
1313,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,0.634,0.662,6,-7.543,1,0.0325,0.000479,0.00142,0.111,0.244,90.011,210933,4
1314,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,116750,4
1315,Leave The Door Open,Bruno Mars,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4
1316,Hold On,Justin Bieber,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,170813,4
1317,Holy (feat. Chance The Rapper),Justin Bieber,0.67,0.693,6,-8.34,1,0.35,0.2,0.0,0.0909,0.388,87.017,212093,4
1318,Deserve You,Justin Bieber,0.677,0.633,7,-7.831,1,0.0771,0.0314,0.0,0.112,0.409,89.934,187239,4
1319,Lonely (with benny blanco),Justin Bieber,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,149190,4
1320,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,198082,4
1321,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
1322,BED,Joel Corry,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,178088,4
1323,Patience (feat. YUNGBLUD & Polo G),KSI,0.616,0.741,7,-4.272,0,0.0426,0.00251,0.0,0.307,0.431,122.012,181720,4
1324,Numb / Encore,JAY-Z,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,205733,4
1325,One More Light,Linkin Park,0.593,0.2,8,-11.063,1,0.0311,0.904,0.0,0.0897,0.17,83.966,255067,4
1326,Girl Almighty,One Direction,0.508,0.895,9,-3.745,1,0.0414,0.0424,0.0,0.198,0.495,168.941,201853,4
1327,Night Changes,One Direction,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4
1328,Fireproof,One Direction,0.681,0.864,3,-3.276,1,0.0301,0.00477,0.0,0.122,0.921,132.929,174080,4
1329,Spaces,One Direction,0.425,0.668,9,-7.542,1,0.0474,0.231,0.0,0.0681,0.351,149.924,256707,4
1330,Stockholm Syndrome,One Direction,0.678,0.933,2,-4.959,1,0.14,0.0734,0.0,0.0863,0.336,120.572,214720,4
1331,Once in a Lifetime,One Direction,0.554,0.335,5,-5.513,1,0.0281,0.618,0.0,0.0927,0.298,133.709,158320,4
1332,Act My Age,One Direction,0.495,0.883,6,-4.722,1,0.0402,0.00287,2.26e-05,0.0978,0.642,135.899,198653,4
1333,Pump It,Black Eyed Peas,0.647,0.925,9,-3.157,1,0.176,0.00949,0.0,0.564,0.753,153.669,213613,4
1334,Breakeven,The Script,0.63,0.696,10,-4.501,1,0.0242,0.144,0.0,0.0835,0.491,94.034,261427,4
1335,Rain,The Script,0.689,0.586,6,-7.61,1,0.107,0.241,0.0,0.356,0.611,93.02,209347,4
1336,Hot Stuff,Kygo,0.681,0.773,5,-5.749,1,0.148,0.019,1.28e-06,0.11,0.429,119.961,199008,4
1337,MONTERO (Call Me By Your Name),Lil Nas X,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,137876,4
1338,Kiss Me More (feat. SZA),Doja Cat,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867,4
1339,Heartbreak Anniversary,Giveon,0.443,0.459,0,-8.955,1,0.074,0.546,1.05e-06,0.307,0.565,87.064,198371,5
1340,deja vu,Olivia Rodrigo,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,215508,4
1341,Goosebumps - Remix,Travis Scott,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,162803,4
1342,We're Good,Dua Lipa,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4
1343,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
1344,Heat Waves,Glass Animals,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
1345,WITHOUT YOU,The Kid LAROI,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,161385,4
1346,As I Am (feat. Khalid),Justin Bieber,0.608,0.547,11,-8.151,1,0.0368,0.131,0.0,0.0974,0.108,99.947,174406,4
1347,Arcade,Duncan Laurence,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147,3
1348,Your Love (9PM),ATB,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053,4
1349,On The Ground,ROSÉ,0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,168086,4
1350,Shy Away,Twenty One Pilots,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044,4
1351,Fiel,Los Legendarios,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,261667,4
1352,Good Days,SZA,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4
1353,Girls Like Us,Zoe Wees,0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,189000,5
1354,Follow You,Imagine Dragons,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4
1355,Good Without,Mimi Webb,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,182121,4
1356,Baila Conmigo (with Rauw Alejandro),Selena Gomez,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,186088,4
1357,Prisoner (feat. Dua Lipa),Miley Cyrus,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333,4
1358,Paradise (feat. Dermot Kennedy),MEDUZA,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,167903,4
1359,you broke me first,Tate McRae,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,4
1360,'Till I Collapse,Eminem,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,4
1361,Revolution,The Score,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574,86.008,231987,4
1362,Why Worry,Set It Off,0.667,0.908,1,-5.004,0,0.0514,0.0376,0.0,0.145,0.656,105.011,199253,4
1363,Fake,The Tech Thieves,0.661,0.432,3,-7.078,0,0.0362,0.393,0.00158,0.096,0.554,169.978,141176,4
1364,I’m So Sorry,Imagine Dragons,0.524,0.679,2,-6.01,0,0.0565,0.131,0.0,0.201,0.37,142.588,230200,4
1365,Gladiator,Zayde Wølf,0.54,0.78,9,-5.872,1,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,188333,4
1366,Higher,The Score,0.449,0.745,9,-5.045,0,0.0327,0.00342,0.0,0.295,0.465,83.918,214613,4
1367,Stronger,The Score,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,190987,3
1368,Glory,The Score,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.951,166693,4
1369,Hustler,Zayde Wølf,0.575,0.857,11,-4.288,1,0.0456,0.0393,0.0,0.0919,0.888,81.999,194772,4
1370,Legend,The Score,0.601,0.757,2,-3.341,1,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,189120,4
1371,Say Amen (Saturday Night),Panic! At The Disco,0.491,0.867,6,-2.313,0,0.103,0.167,0.0,0.458,0.602,167.965,189187,4
1372,I Bet My Life,Imagine Dragons,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,192707,4
1373,Irresistible,Fall Out Boy,0.504,0.889,2,-4.533,1,0.0737,0.0489,0.0,0.19,0.367,165.047,205851,4
1374,The Heat,The Score,0.517,0.794,1,-4.417,1,0.0449,0.00313,0.0,0.0993,0.639,83.968,221227,4
1375,Power,Little Mix,0.566,0.855,7,-4.016,1,0.211,0.0372,0.000157,0.181,0.517,172.966,247840,4
1376,Nicotine,Panic! At The Disco,0.592,0.891,5,-4.766,0,0.0522,0.000912,0.000128,0.25,0.571,127.955,186600,4
1377,Gasoline,Halsey,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,199593,4
1378,E.T.,Katy Perry,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,229573,4
1379,Sociopath,StayLoose,0.611,0.562,1,-7.849,0,0.0874,0.0767,3.23e-06,0.118,0.318,74.994,204827,4
1380,Wings,Little Mix,0.742,0.878,9,-3.127,0,0.128,0.000758,8.88e-05,0.286,0.564,114.965,221720,4
1381,Go Fuck Yourself,Two Feet,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,129600,4
1382,Criminal,Britney Spears,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,225080,4
1383,Another Way Out,Hollywood Undead,0.563,0.946,9,-5.72,1,0.0548,0.000108,0.00512,0.118,0.652,149.966,167667,4
1384,Cuz I Love You,Lizzo,0.566,0.66,1,-4.039,1,0.0479,0.0156,0.0,0.234,0.52,162.159,179979,3
1385,Saint Bernard,Lincoln,0.695,0.232,1,-11.01,1,0.0972,0.825,0.0,0.59,0.451,100.488,103343,4
1386,Falling,Trevor Daniel,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382,4
1387,What Are We Waiting For,Romen Jewels,0.678,0.798,9,-4.107,1,0.0398,0.336,2.38e-05,0.0871,0.282,134.925,200907,4
1388,I Still Dream Of You (feat. Thomas Reid),Kina,0.687,0.525,9,-7.57,0,0.0558,0.336,0.00515,0.114,0.289,74.991,219242,4
1389,Outnumbered,Dermot Kennedy,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,245700,4
1390,I Hear You Calling - Zonderling Remix,DJ Licious,0.676,0.888,7,-3.919,1,0.216,0.165,0.000129,0.0399,0.412,126.058,220119,4
1391,All of Me,John Legend,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4
1392,Torches,X Ambassadors,0.273,0.58,5,-6.015,0,0.0644,0.00633,0.0,0.165,0.441,181.338,207373,3
1393,Where We Started,Lost Sky,0.561,0.561,6,-6.027,1,0.0318,0.312,1.19e-05,0.169,0.336,75.002,222006,4
1394,Deep in Love (Radio Edit),Tom Boxer,0.734,0.794,1,-5.897,1,0.0414,0.0436,1.38e-06,0.214,0.368,128.084,208493,4
1395,10 minutes,INNA,0.645,0.865,5,-5.587,1,0.058,0.0468,1.01e-06,0.639,0.686,130.026,196907,4
1396,Danza Kuduro,Various Artists,0.701,0.896,0,-6.459,1,0.0814,0.0866,0.0,0.0572,0.896,130.067,198387,4
1397,Single Ladies,Remady & Manu-L,0.68,0.767,4,-6.268,0,0.0376,0.0201,0.0,0.404,0.675,127.968,221934,4
1398,Andalouse,Kendji Girac,0.827,0.731,5,-4.531,0,0.0372,0.23,1.52e-06,0.224,0.932,112.001,167373,4
1399,Break Your Heart,Taio Cruz,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,201547,4
1400,Bad Romance,Lady Gaga,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4
1401,The Way We Are,Remady & Manu-L,0.674,0.767,0,-7.445,1,0.0358,0.00703,2.48e-05,0.114,0.55,127.977,195271,4
1402,Can We Dance,The Vamps,0.64,0.82,1,-4.729,0,0.0464,0.00312,0.0,0.189,0.583,130.108,192711,4
1403,Live While We're Young,One Direction,0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,200213,4
1404,Big Time Rush,Big Time Rush,0.609,0.885,11,-2.943,0,0.0527,0.0316,0.0,0.283,0.85,121.066,197560,4
1405,Right Round,Flo Rida,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4
1406,W Stronę Słońca,Ewelina Lisowska,0.589,0.986,8,-1.127,1,0.204,0.0689,0.000399,0.305,0.537,151.916,188240,4
1407,Hotel Room Service,Pitbull,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984,237640,4
1408,2012 (If The World Would End) - Radio Mix,Mike Candys,0.721,0.825,9,-6.643,1,0.0961,0.159,0.0,0.139,0.449,127.996,166963,4
1409,Club Can't Handle Me (feat. David Guetta),Flo Rida,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,234560,4
1410,Meet Me Halfway,Black Eyed Peas,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,284373,4
1411,Whataya Want from Me,Adam Lambert,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,227320,4
1412,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,220800,4
1413,Sexualna,Mirami,0.686,0.659,4,-6.336,1,0.0913,0.23,0.0,0.551,0.894,130.004,193720,4
1414,To Co Nam było,Red Lips,0.731,0.722,1,-5.718,0,0.163,0.0613,0.0,0.17,0.929,105.969,214700,4
1415,Monday Morning,Melanie Fiona,0.692,0.679,3,-6.714,0,0.155,0.00502,0.0,0.327,0.934,90.004,218213,4
1416,Hey Hi Hello,Shaun Baker,0.677,0.976,9,-4.141,1,0.0379,0.0254,0.000401,0.206,0.709,127.002,214016,4
1417,Sexy Bitch (feat. Akon),David Guetta,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
1418,I Know You Want Me (Calle Ocho),Pitbull,0.817,0.733,2,-6.009,1,0.145,0.0152,4.31e-05,0.107,0.833,127.056,237120,4
1419,Male rzeczy,Sylwia Grzeszczak,0.428,0.698,7,-4.153,1,0.0536,0.121,0.0,0.109,0.158,173.485,197120,4
1420,Księżniczka,Sylwia Grzeszczak,0.556,0.799,3,-3.818,1,0.0387,0.0885,0.0,0.0752,0.665,79.966,184514,4
1421,Karuzela,Sylwia Grzeszczak,0.666,0.691,11,-5.853,0,0.0288,0.0106,0.0,0.161,0.573,101.988,197707,4
1422,Pożyczony,Sylwia Grzeszczak,0.552,0.817,10,-3.582,1,0.0504,0.0277,0.0,0.22,0.498,143.031,199587,4
1423,Kryzys,Mezo,0.505,0.749,6,-4.265,0,0.0781,0.0356,0.0,0.274,0.217,173.936,213907,4
1424,What You Do,Margaret,0.621,0.764,4,-6.025,0,0.0378,0.175,3.46e-06,0.136,0.252,96.945,183351,4
1425,Heartbeat,Margaret,0.738,0.799,1,-7.086,0,0.0544,0.191,8.99e-06,0.133,0.818,129.962,197600,4
1426,Thank You Very Much,Margaret,0.66,0.679,7,-5.755,1,0.0366,0.00818,0.0,0.0555,0.867,132.034,190107,4
1427,Naucz Mnie,Sarsa,0.594,0.902,0,-3.846,1,0.0794,0.466,0.0,0.23,0.655,89.995,197587,4
